Seq_id	Size	Description
1	4553770	gi|384137007|ref|NC_017168.1|
2	4504254	gi|162418099|ref|NC_010159.1|
3	4702289	gi|108777911|gb|CP000308.1|
4	4532063	gi|384412706|ref|NC_017265.1|
5	4595065	gi|45439865|ref|NC_005810.1|
6	4653728	gi|30407161|emb|AL590842.1|
7	4640720	gi|384120592|ref|NC_017154.1|
8	4626944	gi|384124469|ref|NC_017160.1|
9	4600755	gi|22123922|ref|NC_004088.1|
10	4534590	gi|108773814|gb|CP000305.1|
11	4517345	gi|145597324|ref|NC_009381.1|
12	4553586	gi|294352569|gb|CP001593.1|
13	4723306	gi|153946813|ref|NC_009708.1|
--------------------------------------------------------------------------------
Block #1
Seq_id	Strand	Start	End	Length
Seq_id	Strand	Start	End	Length
1	+	3221238	3268760	47523
2	-	2376871	2329215	47657
3	-	1813116	1765586	47531
4	-	1856437	1808777	47661
5	-	2287062	2239492	47571
6	-	2541156	2493634	47523
7	-	2538074	2490542	47533
8	-	1762154	1714607	47548
9	-	2317544	2269894	47651
10	-	1949938	1902461	47478
11	+	995133	1042653	47521
12	+	2072331	2119863	47533
13	+	2178645	2226595	47951
--------------------------------------------------------------------------------
Block #56
Seq_id	Strand	Start	End	Length
1	-	328321	319500	8822
2	-	246820	238407	8414
3	-	3415194	3406610	8585
4	-	3711632	3703048	8585
5	+	3368173	3376757	8585
6	+	776971	785792	8822
7	+	770697	779572	8876
8	+	772856	781730	8875
9	-	3846253	3837963	8291
10	+	685834	694418	8585
11	+	557803	566375	8573
12	+	828516	837391	8876
13	+	743206	751300	8095
--------------------------------------------------------------------------------
Block #57
Seq_id	Strand	Start	End	Length
1	+	2498298	2541870	43573
2	-	3310068	3266512	43557
3	+	2535415	2580952	45538
4	-	1285382	1241803	43580
5	+	2984479	3028070	43592
6	+	3153826	3197384	43559
7	+	2839048	2882628	43581
8	-	3152342	3108770	43573
9	-	1566220	1522643	43578
10	-	1496142	1452563	43580
11	+	2454052	2497584	43533
12	-	3227380	3183803	43578
13	-	1457961	1414182	43780
--------------------------------------------------------------------------------
Block #58
Seq_id	Strand	Start	End	Length
1	-	2573935	2547320	26616
2	-	447639	421566	26074
3	-	2612566	2586394	26173
4	-	2979489	2953331	26159
5	-	3060082	3033839	26244
6	-	3228979	3202834	26146
7	-	2914206	2888078	26129
8	+	3077201	3103320	26120
9	+	1491066	1517193	26128
10	+	1420970	1447113	26144
11	-	2529314	2503053	26262
12	+	3152226	3178353	26128
13	+	1383852	1409718	25867
--------------------------------------------------------------------------------
Block #59
Seq_id	Strand	Start	End	Length
1	+	4299843	4337002	37160
2	+	1495509	1531999	36491
3	+	1080524	1117660	37137
4	-	2890293	2853118	37176
5	-	984874	948440	36435
6	+	1377800	1414941	37142
7	+	1391258	1428434	37177
8	-	1382553	1345378	37176
9	-	3269942	3232765	37178
10	-	3105930	3068775	37156
11	-	2814326	2777812	36515
12	+	1449159	1486335	37177
13	-	3118276	3081012	37265
--------------------------------------------------------------------------------
Block #60
Seq_id	Strand	Start	End	Length
1	+	1392499	1485316	92818
2	+	510551	603373	92823
3	+	158128	250904	92777
4	+	311872	402677	90806
5	+	3523586	3613092	89507
6	-	4367318	4276522	90797
7	-	4354145	4263311	90835
8	-	4340220	4249409	90812
9	+	378370	469227	90858
10	+	106433	197195	90763
11	-	4022062	3932475	89588
12	-	4414221	4323392	90830
13	+	182042	272120	90079
--------------------------------------------------------------------------------
Block #61
Seq_id	Strand	Start	End	Length
1	-	2245830	2220030	25801
2	+	3224548	3251549	27002
3	+	2947806	2973607	25802
4	+	3307769	3333569	25801
5	-	839388	813588	25801
6	+	3516137	3541937	25801
7	+	3511597	3537396	25800
8	+	3493556	3519355	25800
9	-	1161592	1135792	25801
10	-	1089443	1061684	27760
11	+	3162672	3188893	26222
12	+	3568583	3594383	25801
13	+	3478441	3503948	25508
--------------------------------------------------------------------------------
Block #62
Seq_id	Strand	Start	End	Length
1	-	1916072	1858472	57601
2	-	4309371	4251788	57584
3	+	3275683	3333283	57601
4	+	3633877	3691178	57302
5	-	690484	632887	57598
6	+	3843233	3900834	57602
7	+	3833979	3891581	57603
8	+	3820076	3877676	57601
9	-	835236	777932	57305
10	-	763240	706288	56953
11	+	3702323	3759909	57587
12	+	3893866	3951467	57602
13	+	4000631	4057795	57165
--------------------------------------------------------------------------------
Block #63
Seq_id	Strand	Start	End	Length
1	+	620729	634972	14244
2	+	830010	844462	14453
3	-	4561363	4547121	14243
4	+	4000820	4015058	14239
5	+	4241912	4256178	14267
6	-	483125	468883	14243
7	-	478770	464528	14243
8	-	480961	466718	14244
9	+	4135477	4149715	14239
10	-	402329	388092	14238
11	+	3615911	3630158	14248
12	-	536619	522376	14244
13	+	3922403	3936654	14252
--------------------------------------------------------------------------------
Block #64
Seq_id	Strand	Start	End	Length
1	-	1952346	1922983	29364
2	+	1043110	1073164	30055
3	+	3239408	3268771	29364
4	+	3597580	3626966	29387
5	-	284263	254887	29377
6	+	3806959	3836322	29364
7	+	3797754	3827068	29315
8	+	3783801	3813166	29366
9	-	871597	842147	29451
10	-	800533	771155	29379
11	-	3347975	3318629	29347
12	+	3857567	3886955	29389
13	+	3767242	3795963	28722
--------------------------------------------------------------------------------
Block #65
Seq_id	Strand	Start	End	Length
1	+	2573936	2597633	23698
2	+	447640	470592	22953
3	+	2612567	2635539	22973
4	+	2979490	3003040	23551
5	-	2843865	2820893	22973
6	+	3228980	3252677	23698
7	+	2914207	2937906	23700
8	-	3077200	3053502	23699
9	-	1491065	1468228	22838
10	-	1420969	1398129	22841
11	+	2529315	2551848	22534
12	-	3152225	3128528	23698
13	-	1383203	1360872	22332
--------------------------------------------------------------------------------
Block #66
Seq_id	Strand	Start	End	Length
1	-	1535350	1525060	10291
2	-	1989013	1979306	9708
3	+	3837389	3847679	10291
4	-	452646	442356	10291
5	-	3662460	3652753	9708
6	+	4226502	4236792	10291
7	+	4213297	4223587	10291
8	+	4199383	4209673	10291
9	-	519213	508923	10291
10	-	247195	236905	10291
11	+	3885045	3894752	9708
12	+	4273309	4283599	10291
13	-	319740	310050	9691
--------------------------------------------------------------------------------
Block #67
Seq_id	Strand	Start	End	Length
1	-	2212932	2204824	8109
2	+	3597860	3606225	8366
3	+	2981147	2989247	8101
4	+	3340667	3348489	7823
5	-	806490	798648	7843
6	+	3549035	3557143	8109
7	+	3544493	3552316	7824
8	+	3526453	3534255	7803
9	-	1126735	1118913	7823
10	-	1054153	1046053	8101
11	+	3195990	3203792	7803
12	+	3601481	3609589	8109
13	+	3510151	3518064	7914
--------------------------------------------------------------------------------
Block #68
Seq_id	Strand	Start	End	Length
1	+	3893859	3930443	36585
2	+	3354089	3390571	36483
3	-	977137	940518	36620
4	+	2504766	2541378	36613
5	-	1592123	1555539	36585
6	-	1765212	1728628	36585
7	-	1779863	1743252	36612
8	+	2001582	2038192	36611
9	+	2884370	2920980	36611
10	+	2719720	2756331	36612
11	+	1601087	1637671	36585
12	-	1837770	1801159	36612
13	+	2736795	2772968	36174
--------------------------------------------------------------------------------
Block #69
Seq_id	Strand	Start	End	Length
1	-	246396	220767	25630
2	+	3433024	3458657	25634
3	-	561968	536285	25684
4	-	1048539	1022847	25693
5	-	3191873	3166207	25667
6	+	858885	884515	25631
7	-	1137232	1111547	25686
8	-	1139903	1114219	25685
9	+	3488865	3514531	25667
10	+	3356684	3382377	25694
11	+	1910741	1936434	25694
12	-	1195086	1169402	25685
13	-	1178665	1152894	25772
--------------------------------------------------------------------------------
Block #70
Seq_id	Strand	Start	End	Length
1	-	196640	172464	24177
2	-	3597647	3573442	24206
3	-	512166	488006	24161
4	-	998728	974536	24193
5	+	4013420	4037776	24357
6	+	908634	932809	24176
7	-	1087427	1063234	24194
8	-	1089387	1065210	24178
9	+	3538658	3562832	24175
10	+	3406496	3430664	24169
11	-	772616	748454	24163
12	-	1145283	1121091	24193
13	-	1131450	1107363	24088
--------------------------------------------------------------------------------
Block #71
Seq_id	Strand	Start	End	Length
1	+	988261	994547	6287
2	-	118189	111903	6287
3	-	299001	292715	6287
4	-	249976	243690	6287
5	-	117565	111279	6287
6	-	116832	110546	6287
7	-	115818	109532	6287
8	-	115879	109593	6287
9	-	316491	310205	6287
10	+	4297985	4304271	6287
11	+	4368279	4374565	6287
12	-	115818	109532	6287
13	-	121796	115528	6269
--------------------------------------------------------------------------------
Block #72
Seq_id	Strand	Start	End	Length
1	-	3957547	3936632	20916
2	+	3177521	3198854	21334
3	+	915388	936288	20901
4	-	2566509	2545609	20901
5	+	1530428	1551328	20901
6	+	1701524	1722439	20916
7	+	1718122	1739022	20901
8	-	2063322	2042422	20901
9	-	2946110	2925210	20901
10	-	2782172	2761272	20901
11	-	1664764	1641901	22864
12	+	1776029	1796929	20901
13	-	2797890	2777026	20865
--------------------------------------------------------------------------------
Block #73
Seq_id	Strand	Start	End	Length
1	-	12292	1	12292
2	+	195993	208249	12257
3	-	325164	312873	12292
4	-	816270	803979	12292
5	-	3926260	3913969	12292
6	+	1092982	1105273	12292
7	-	910001	897709	12293
8	-	912110	899819	12292
9	+	3721084	3733375	12292
10	+	3588956	3601247	12292
11	-	594446	582173	12274
12	-	967849	955558	12292
13	-	881094	868806	12289
--------------------------------------------------------------------------------
Block #74
Seq_id	Strand	Start	End	Length
1	-	4030593	4016793	13801
2	+	3392029	3405887	13859
3	+	840226	854095	13870
4	-	2639707	2625837	13871
5	+	1455272	1469141	13870
6	+	1628390	1642190	13801
7	+	1639903	1653773	13871
8	+	1620399	1634268	13870
9	-	3019304	3005436	13869
10	-	2855369	2841500	13870
11	-	1736644	1722775	13870
12	+	1697837	1711706	13870
13	-	2872662	2859115	13548
--------------------------------------------------------------------------------
Block #75
Seq_id	Strand	Start	End	Length
1	+	1342305	1360670	18366
2	-	4144207	4125857	18351
3	+	108523	126839	18317
4	+	261679	280043	18365
5	+	3473393	3491752	18360
6	-	4417510	4399146	18365
7	-	4404339	4385974	18366
8	-	4390472	4372108	18365
9	+	328177	346542	18366
10	+	56239	74604	18366
11	-	4072262	4053898	18365
12	-	4463902	4445537	18366
13	+	132039	150393	18355
--------------------------------------------------------------------------------
Block #76
Seq_id	Strand	Start	End	Length
1	+	4167107	4194996	27890
2	+	1429243	1457843	28601
3	+	661827	689716	27890
4	+	1146421	1174310	27890
5	-	1137838	1109888	27951
6	+	1245091	1272980	27890
7	+	1236381	1264270	27890
8	-	1515230	1487340	27891
9	-	3389735	3361846	27890
10	-	3258783	3230895	27889
11	-	2947369	2918732	28638
12	+	1294288	1322214	27927
13	-	3264388	3236197	28192
--------------------------------------------------------------------------------
Block #77
Seq_id	Strand	Start	End	Length
1	+	3979844	4016643	36800
2	-	3155225	3124514	30712
3	-	893091	854245	38847
4	+	2588806	2625687	36882
5	-	1508132	1471251	36882
6	-	1679227	1642340	36888
7	-	1695825	1653923	41903
8	-	1676439	1634418	42022
9	+	2968408	3005286	36879
10	+	2804469	2841350	36882
11	+	1685738	1722625	36888
12	-	1753732	1711856	41877
13	+	2822734	2858965	36232
--------------------------------------------------------------------------------
Block #78
Seq_id	Strand	Start	End	Length
1	+	3165403	3193907	28505
2	-	2415299	2385183	30117
3	-	1858905	1830338	28568
4	-	1904298	1875556	28743
5	-	2333525	2304670	28856
6	-	2597023	2568505	28519
7	-	2585193	2556654	28540
8	-	1809253	1780736	28518
9	-	2365455	2336662	28794
10	-	1998804	1970068	28737
11	+	946567	975412	28846
12	+	2027437	2056245	28809
13	+	2111605	2140337	28733
--------------------------------------------------------------------------------
Block #79
Seq_id	Strand	Start	End	Length
1	+	328322	406975	78654
2	+	246821	324330	77510
3	+	3417154	3495236	78083
4	+	3711633	3789656	78024
5	-	3368172	3290398	77775
6	-	776970	698204	78767
7	-	770696	691906	78791
8	-	772855	694093	78763
9	+	3846254	3924294	78041
10	-	685833	607775	78059
11	-	557802	480171	77632
12	-	828515	749754	78762
13	-	743172	648570	94603
--------------------------------------------------------------------------------
Block #80
Seq_id	Strand	Start	End	Length
1	-	3290905	3268761	22145
2	-	2442094	2417605	24490
3	+	1743458	1765585	22128
4	+	1786632	1808776	22145
5	+	2217364	2239491	22128
6	+	2471489	2493633	22145
7	+	2468396	2490541	22146
8	+	1692458	1714606	22149
9	+	2247731	2269893	22163
10	+	1880119	1902280	22162
11	-	1065374	1042654	22721
12	-	2142008	2119864	22145
13	-	2248703	2226596	22108
--------------------------------------------------------------------------------
Block #81
Seq_id	Strand	Start	End	Length
1	-	220766	199323	21444
2	+	3458658	3480098	21441
3	-	536284	514849	21436
4	-	1022846	1001411	21436
5	-	3164883	3143453	21431
6	+	884516	905951	21436
7	-	1111546	1090110	21437
8	-	1114218	1092781	21438
9	+	3514532	3535975	21444
10	+	3382378	3403813	21436
11	-	796724	775299	21426
12	-	1169401	1147966	21436
13	-	1152893	1131464	21430
--------------------------------------------------------------------------------
Block #82
Seq_id	Strand	Start	End	Length
1	-	2149783	2138411	11373
2	+	3531093	3542284	11192
3	+	3043861	3055051	11191
4	+	3404555	3415928	11374
5	-	746134	734762	11373
6	+	3612183	3623556	11374
7	+	3604971	3616344	11374
8	+	3588868	3600241	11374
9	-	1066382	1055008	11375
10	-	993390	982024	11367
11	+	3256953	3268348	11396
12	+	3662670	3674043	11374
13	+	3571051	3582538	11488
--------------------------------------------------------------------------------
Block #83
Seq_id	Strand	Start	End	Length
1	-	2328945	2295069	33877
2	-	1333964	1300237	33728
3	+	2864785	2898572	33788
4	+	3226714	3260493	33780
5	-	920477	886700	33778
6	+	3433120	3466899	33780
7	+	3430488	3464311	33824
8	+	3412478	3446311	33834
9	-	1242644	1208872	33773
10	-	1171616	1136722	34895
11	+	3081398	3115045	33648
12	+	3487524	3521304	33781
13	+	3397359	3430960	33602
--------------------------------------------------------------------------------
Block #84
Seq_id	Strand	Start	End	Length
1	+	1106031	1139996	33966
2	-	4504254	4470290	33965
3	-	4702289	4668325	33965
4	-	4532063	4498104	33960
5	-	4594816	4560860	33957
6	-	4653728	4619763	33966
7	-	4640720	4606755	33966
8	-	4626944	4592980	33965
9	-	4600506	4566541	33966
10	-	4534590	4500625	33966
11	+	4483380	4517345	33966
12	-	4553586	4519621	33966
13	-	4723057	4690313	32745
--------------------------------------------------------------------------------
Block #85
Seq_id	Strand	Start	End	Length
1	+	3534890	3590101	55212
2	-	2152834	2096096	56739
3	-	1409202	1352031	57172
4	+	2310833	2366097	55265
5	+	1663114	1718409	55296
6	-	2126123	2070944	55180
7	-	2125692	2070454	55239
8	+	2412211	2468147	55937
9	+	2690669	2745915	55247
10	+	2525814	2581042	55229
11	+	1410076	1465243	55168
12	+	2383905	2439152	55248
13	+	2503218	2601682	98465
--------------------------------------------------------------------------------
Block #86
Seq_id	Strand	Start	End	Length
1	-	2632646	2621994	10653
2	+	1966694	1977355	10662
3	+	2836050	2846702	10653
4	+	3197978	3208630	10653
5	+	1243013	1253665	10653
6	+	3129778	3140430	10653
7	-	3194445	3183793	10653
8	-	3176390	3165739	10652
9	-	1271380	1260728	10653
10	-	1201264	1190612	10653
11	+	3052723	3063315	10593
12	-	3251428	3240776	10653
13	+	3370284	3380933	10650
--------------------------------------------------------------------------------
Block #87
Seq_id	Strand	Start	End	Length
1	-	4265823	4243386	22438
2	+	1396051	1418380	22330
3	-	1044484	1022091	22394
4	+	2924357	2946868	22512
5	+	1018882	1041314	22433
6	-	1343780	1321343	22438
7	-	1357226	1334730	22497
8	+	1416758	1439051	22294
9	+	3304119	3326538	22420
10	+	3140120	3162431	22312
11	+	2849943	2872240	22298
12	-	1415097	1392660	22438
13	+	3152305	3174276	21972
--------------------------------------------------------------------------------
Block #88
Seq_id	Strand	Start	End	Length
1	+	3151743	3157276	5534
2	+	2318054	2323556	5503
3	-	1872450	1866917	5534
4	-	1916986	1911423	5564
5	-	2349156	2343611	5546
6	-	2610683	2605150	5534
7	-	2598853	2593320	5534
8	-	1822918	1817379	5540
9	+	2216334	2221891	5558
10	-	2012815	2007252	5564
11	+	932895	938440	5546
12	+	2013765	2019310	5546
13	+	2098656	2104189	5534
--------------------------------------------------------------------------------
Block #89
Seq_id	Strand	Start	End	Length
1	-	1778950	1760881	18070
2	+	1179723	1197779	18057
3	-	4187871	4169802	18070
4	+	4141406	4159475	18070
5	+	4352193	4370262	18070
6	+	3980695	3998764	18070
7	-	4044887	4026818	18070
8	+	3957529	3975598	18070
9	+	150459	168528	18070
10	+	3937262	3955331	18070
11	-	368507	350578	17930
12	-	4104773	4086704	18070
13	-	530326	512311	18016
--------------------------------------------------------------------------------
Block #90
Seq_id	Strand	Start	End	Length
1	-	1337073	1243234	93840
2	-	4410488	4315276	95213
3	+	4221194	4315096	93903
4	+	4296527	4394224	97698
5	+	3679215	3773408	94194
6	+	4420783	4514622	93840
7	+	4407612	4501523	93912
8	+	4393745	4487675	93931
9	-	4348361	4254503	93859
10	+	4092414	4190112	97699
11	+	3763175	3862022	98848
12	-	2879794	2785877	93918
13	+	4488257	4594554	106298
--------------------------------------------------------------------------------
Block #91
Seq_id	Strand	Start	End	Length
1	+	419043	473467	54425
2	+	1081498	1135920	54423
3	+	3508633	3563057	54425
4	+	3801093	3855518	54426
5	-	3277639	3223199	54441
6	-	684807	630383	54425
7	-	680468	626042	54427
8	-	682653	628231	54423
9	+	3935732	3990156	54425
10	-	596337	547975	48363
11	-	466763	412315	54449
12	-	738327	683902	54426
13	-	637928	573495	64434
--------------------------------------------------------------------------------
Block #92
Seq_id	Strand	Start	End	Length
1	+	2793573	2806391	12819
2	+	331935	344753	12819
3	+	2739934	2752752	12819
4	+	3104158	3116976	12819
5	+	1150649	1163045	12397
6	-	2968863	2956045	12819
7	+	3041004	3053805	12802
8	-	2950425	2937606	12820
9	-	1365152	1352334	12819
10	-	1295076	1282258	12819
11	+	2960179	2972574	12396
12	-	3025446	3012628	12819
13	+	3264826	3277099	12274
--------------------------------------------------------------------------------
Block #93
Seq_id	Strand	Start	End	Length
1	+	4409430	4424807	15378
2	+	1604351	1619430	15080
3	+	699158	714531	15374
4	-	2780709	2765336	15374
5	-	1386736	1371322	15415
6	+	1487362	1502740	15379
7	+	1500855	1516227	15373
8	-	1272955	1257582	15374
9	-	3160358	3144996	15363
10	-	2996385	2981013	15373
11	-	2704704	2689327	15378
12	+	1559043	1574122	15080
13	-	3009135	2993748	15388
--------------------------------------------------------------------------------
Block #94
Seq_id	Strand	Start	End	Length
1	+	1952347	2004022	51676
2	-	1042220	990845	51376
3	-	3239407	3187776	51632
4	-	3597579	3545867	51713
5	+	284264	335915	51652
6	-	3806958	3755283	51676
7	-	3797753	3746103	51651
8	-	3783800	3732140	51661
9	+	871598	923267	51670
10	+	800534	852254	51721
11	+	3348155	3399478	51324
12	-	3857566	3805899	51668
13	-	3767215	3715684	51532
--------------------------------------------------------------------------------
Block #95
Seq_id	Strand	Start	End	Length
1	+	769399	780389	10991
2	+	758656	769628	10973
3	+	4457087	4468076	10990
4	+	660535	671525	10991
5	-	517421	506431	10991
6	-	336415	325425	10991
7	-	332803	321814	10990
8	-	334810	323820	10991
9	-	662563	651574	10990
10	+	3809218	3820172	10955
11	+	4187650	4198640	10991
12	-	332801	321811	10991
13	+	4234267	4245362	11096
--------------------------------------------------------------------------------
Block #96
Seq_id	Strand	Start	End	Length
1	-	4496145	4486328	9818
2	-	3418012	3408195	9818
3	+	576980	586797	9818
4	+	1063551	1073368	9818
5	-	3140184	3130367	9818
6	+	1162899	1172716	9818
7	+	1154204	1164021	9818
8	+	1543056	1552870	9815
9	-	3473853	3464036	9818
10	-	3341672	3331855	9818
11	-	1893856	1883839	10018
12	+	1212058	1221875	9818
13	+	1193692	1203739	10048
--------------------------------------------------------------------------------
Block #97
Seq_id	Strand	Start	End	Length
1	+	3076278	3125111	48834
2	-	2696501	2647581	48921
3	-	1947557	1901028	46530
4	-	1987789	1943636	44154
5	-	2422666	2375784	46883
6	-	2686155	2637315	48841
7	+	1882333	1929187	46855
8	-	1898400	1851526	46875
9	+	2148104	2189684	41581
10	-	2084608	2039465	45144
11	+	857386	904304	46919
12	+	1940241	1987115	46875
13	+	2028301	2072108	43808
--------------------------------------------------------------------------------
Block #98
Seq_id	Strand	Start	End	Length
1	-	2274526	2266608	7919
2	-	3029452	3021535	7918
3	+	2919116	2927033	7918
4	+	3279074	3286991	7918
5	-	868083	860166	7918
6	+	3487441	3495359	7919
7	+	3482895	3490819	7925
8	+	3464861	3472778	7918
9	-	1190288	1182371	7918
10	-	1118138	1110221	7918
11	+	3133627	3141576	7950
12	+	3539888	3547805	7918
13	+	3449671	3457588	7918
--------------------------------------------------------------------------------
Block #99
Seq_id	Strand	Start	End	Length
1	+	1139997	1147601	7605
2	-	4470289	4462684	7606
3	-	4668324	4660719	7606
4	-	4498103	4490498	7606
5	-	4560859	4553254	7606
6	-	4619762	4612157	7606
7	-	4606754	4599147	7608
8	-	4592979	4585374	7606
9	-	4566540	4558935	7606
10	-	4500624	4493182	7443
11	+	1	7608	7608
12	-	4519620	4512015	7606
13	-	4690312	4682509	7804
--------------------------------------------------------------------------------
Block #100
Seq_id	Strand	Start	End	Length
1	-	4436167	4426762	9406
2	-	2814545	2805090	9456
3	+	639612	649017	9406
4	+	1124206	1133611	9406
5	-	3080221	3070812	9410
6	+	1222877	1232282	9406
7	+	1214166	1223571	9406
8	+	1603018	1612424	9407
9	-	3411931	3402544	9388
10	-	3280998	3271593	9406
11	-	1833684	1824259	9426
12	+	1272036	1281478	9443
13	+	1253218	1262665	9448
--------------------------------------------------------------------------------
Block #101
Seq_id	Strand	Start	End	Length
1	-	1105781	1093741	12041
2	+	250	12275	12026
3	+	250	14252	14003
4	+	250	12290	12041
5	+	1	12056	12056
6	+	251	12291	12041
7	+	250	12290	12041
8	+	250	12291	12042
9	+	1	12041	12041
10	+	250	12290	12041
11	-	4483130	4471105	12026
12	+	250	12290	12041
13	+	1	12026	12026
--------------------------------------------------------------------------------
Block #102
Seq_id	Strand	Start	End	Length
1	-	2107818	2100559	7260
2	+	3689552	3696812	7261
3	+	3085603	3092862	7260
4	+	3444546	3451805	7260
5	-	704160	696900	7261
6	+	3654149	3661408	7260
7	+	3646880	3654139	7260
8	+	3630834	3638093	7260
9	-	1024414	1017155	7260
10	-	953391	946132	7260
11	+	3305890	3313150	7261
12	+	3704576	3711835	7260
13	+	3617846	3624526	6681
--------------------------------------------------------------------------------
Block #103
Seq_id	Strand	Start	End	Length
1	-	769398	707148	62251
2	-	758655	696281	62375
3	-	4455127	4393399	61729
4	-	660534	598944	61591
5	+	517422	578982	61561
6	+	336416	398666	62251
7	+	332804	394319	61516
8	+	334811	396518	61708
9	+	662564	724026	61463
10	-	3809217	3747633	61585
11	-	4187649	4126152	61498
12	+	332802	452166	119365
13	-	4234265	4107591	126675
--------------------------------------------------------------------------------
Block #104
Seq_id	Strand	Start	End	Length
1	+	3825434	3846346	20913
2	+	3704661	3724833	20173
3	+	2150739	2171631	20893
4	-	1671955	1651768	20188
5	+	2492158	2512360	20203
6	-	1833637	1812725	20913
7	+	2719713	2740627	20915
8	+	2701568	2722481	20914
9	-	1950906	1930718	20189
10	+	2283187	2303374	20188
11	+	2074563	2094730	20168
12	+	2672572	2693484	20913
13	-	1844724	1825914	18811
--------------------------------------------------------------------------------
Block #105
Seq_id	Strand	Start	End	Length
1	+	1838909	1857034	18126
2	+	4232042	4250350	18309
3	-	76321	58196	18126
4	-	564626	546477	18150
5	+	613300	631449	18150
6	-	3920397	3902272	18126
7	+	4105155	4123305	18151
8	-	3897238	3879114	18125
9	+	758345	776494	18150
10	-	3713314	3695165	18150
11	-	4091857	4073707	18151
12	+	4165071	4183221	18151
13	-	4075938	4057796	18143
--------------------------------------------------------------------------------
Block #106
Seq_id	Strand	Start	End	Length
1	+	3957548	3963825	6278
2	-	3176197	3169920	6278
3	-	915387	909110	6278
4	+	2566510	2572787	6278
5	-	1530427	1524150	6278
6	-	1701523	1695246	6278
7	-	1718121	1711844	6278
8	+	2063323	2069600	6278
9	+	2946111	2952388	6278
10	+	2782173	2788450	6278
11	+	1664765	1671042	6278
12	-	1776028	1769751	6278
13	+	2797891	2804152	6262
--------------------------------------------------------------------------------
Block #107
Seq_id	Strand	Start	End	Length
1	-	1758927	1741584	17344
2	+	1197780	1215139	17360
3	-	4169801	4152456	17346
4	+	4159476	4176821	17346
5	+	4370263	4387616	17354
6	-	4134759	4117416	17344
7	-	4026817	4009472	17346
8	+	3975599	3992943	17345
9	+	168529	185874	17346
10	+	3955332	3972685	17354
11	-	350577	333240	17338
12	-	4086703	4069358	17346
13	-	512310	495098	17213
--------------------------------------------------------------------------------
Block #108
Seq_id	Strand	Start	End	Length
1	-	4407029	4342320	64710
2	-	1600944	1537283	63662
3	-	1191057	1124937	66121
4	+	2783110	2847800	64691
5	+	1389121	1453814	64694
6	-	1484961	1420259	64703
7	-	1498454	1433752	64703
8	+	1275356	1340061	64706
9	+	3162770	3227448	64679
10	+	2998786	3063457	64672
11	+	2707106	2772494	65389
12	-	1556347	1491653	64695
13	+	3011582	3075820	64239
--------------------------------------------------------------------------------
Block #109
Seq_id	Strand	Start	End	Length
1	+	2487582	2498067	10486
2	-	1349328	1338843	10486
3	+	2849382	2859867	10486
4	+	3211311	3221796	10486
5	-	935879	925395	10485
6	+	3143110	3153595	10486
7	+	2828332	2838817	10486
8	-	3163059	3152573	10487
9	-	1258048	1247563	10486
10	-	1187932	1177447	10486
11	+	3065995	3076480	10486
12	-	3238096	3227611	10486
13	+	3382674	3392676	10003
--------------------------------------------------------------------------------
Block #110
Seq_id	Strand	Start	End	Length
1	+	3816646	3825433	8788
2	-	2955490	2947309	8182
3	+	2139992	2148784	8793
4	-	1680743	1671956	8788
5	+	2483370	2492157	8788
6	-	1842425	1833638	8788
7	+	2710925	2719712	8788
8	+	2692780	2701567	8788
9	-	1959694	1950907	8788
10	+	2274399	2283186	8788
11	+	2065775	2074562	8788
12	+	2663784	2672571	8788
13	-	1853416	1844938	8479
--------------------------------------------------------------------------------
Block #111
Seq_id	Strand	Start	End	Length
1	+	136060	168965	32906
2	+	4092380	4125148	32769
3	+	451599	484507	32909
4	+	938122	971037	32916
5	-	4074172	4041267	32906
6	-	969214	936309	32906
7	+	1026828	1059735	32908
8	+	1028803	1061710	32908
9	-	3599246	3566332	32915
10	-	3467069	3434155	32915
11	+	712034	744955	32922
12	+	1084684	1117592	32909
13	+	1070387	1103552	33166
--------------------------------------------------------------------------------
Block #112
Seq_id	Strand	Start	End	Length
1	+	1487723	1523108	35386
2	-	3892805	3857502	35304
3	+	255270	290760	35491
4	+	405084	440404	35321
5	+	3615499	3650801	35303
6	-	4274115	4238744	35372
7	-	4260904	4225539	35366
8	-	4247002	4211625	35378
9	+	471634	506971	35338
10	+	199602	234953	35352
11	-	3930068	3894753	35316
12	-	4320985	4285551	35435
13	+	274396	310049	35654
--------------------------------------------------------------------------------
Block #113
Seq_id	Strand	Start	End	Length
1	+	913099	972134	59036
2	+	3925204	3982127	56924
3	+	3636133	3693209	57077
4	-	119705	62611	57095
5	-	190735	133695	57041
6	-	190045	132969	57077
7	-	189005	131929	57077
8	-	191043	134389	56655
9	-	4413108	4356049	57060
10	+	4428249	4485361	57113
11	-	118510	61459	57052
12	-	189013	131937	57077
13	+	4424561	4481697	57137
--------------------------------------------------------------------------------
Block #114
Seq_id	Strand	Start	End	Length
1	+	4202032	4232561	30530
2	+	1462984	1493454	30471
3	+	1193011	1223502	30492
4	+	1179387	1209911	30525
5	-	1104848	1074218	30631
6	+	1280016	1310545	30530
7	+	1271308	1301832	30525
8	-	1480418	1449875	30544
9	-	3356769	3326539	30231
10	-	3225818	3195360	30459
11	-	2913551	2883065	30487
12	+	1329213	1359755	30543
13	-	3230432	3200379	30054
--------------------------------------------------------------------------------
Block #115
